1
2
114
109
110
2749
880
73968
1327
11108
1813
2219
3223
16620
990744
52139
18269
1134885
106080
20049
1480886
2387
6968
72129
22970
5530
17288
38
10828
2372
26076
136532
12982
543261
108054
1245
18918
2888
10859
500
85
12835
1218610
2176
1100
16483
6384
192
530
2975
1019
4886
19292
77948
76594
212208
11664
78080
4491
1749
77921
608
31
990393
1372
18897
19429
70851
51576
380
1032
34947
2232
1246972
514
3894
10990
37917
11288
5658
10980
10989
64
4566
287
102786
33663
6193
134
37625
2231
54693
2963
117642
90633
16828
1136406
190
1356210
